File Type,Element Type,Element Name
.svelte,variable,csv
.svelte,variable,selectedModel
.py,variable,settings
.js,function,initCloneByTag
.svelte,variable,error
.py,variable,function
.js,function,linkify
.js,function,sort
.js,function,highlight_ownKeys
.js,function,beginKeywords
.py,variable,text_splitter
.js,function,highlightAuto
.js,function,request_buildFormData
.js,function,typedArraySupport
.ts,variable,inlineRule
.js,variable,utils_btoa
.svelte,variable,sizeToWidth
.js,variable,da
.js,variable,lr
.js,function,ListCache
.svelte,variable,userMessage
.ts,variable,isLoadingStore
.ts,variable,parsedData
.py,function,generate_api_key
.py,variable,USER_PERMISSIONS_CHAT_DELETE
.py,variable,response_tool_calls
.svelte,variable,siblingOffset
.js,variable,xw
.py,function,find_files_to_process
.py,function,load_speech_pipeline
.js,function,ArrayMapNode
.js,variable,base64
.js,variable,getNestedErrorsWithPaths
.js,function,operation_extensions
.svelte,variable,resizeObserver
.js,function,_indexOf
.svelte,function,calculateRMS
.js,function,fromJSOrdered
.js,function,_arrayFromIterator
.js,variable,Hp
.js,function,getIENodeHash
.js,function,decodeEntity
.py,variable,LDAP_SERVER_LABEL
.js,function,forEachPrimitive
.js,function,concatFactory
.py,variable,oauth_allowed_roles
.js,variable,Fw
.py,variable,latest_reply_at
.py,function,get_content_from_response
.py,variable,fake
.svelte,variable,imageCompressionSize
.py,variable,json_data
.js,variable,bw
.svelte,variable,nameUpdateHandler
.ts,variable,updatePromptByCommand
.js,function,arrayWithoutHoles_arrayWithoutHoles
.svelte,variable,dragImage
.js,function,emitText
.py,variable,latest_version
.ts,variable,SCOPE
.py,variable,model_list_key
.svelte,variable,updatedUser
.svelte,function,stopResponse
.py,variable,speaker_embedding
.js,variable,mg
.js,function,writeIntBE
.py,variable,template_params
.ts,variable,updateChatById
.js,function,ih
.svelte,variable,videoId
.js,function,assertIsFunction
.py,variable,sorted_distances
.svelte,function,updateContent
.js,function,cloneDataView
.js,variable,Da
.js,function,wrapImmutable
.py,variable,sorted_documents
.svelte,variable,syncDirectoryHandler
.py,variable,tasks
.py,class,PromptSuggestion
.svelte,function,cosineSimilarity
.py,variable,field_conditions
.js,function,onlegacyfinish
.js,function,sf
.py,variable,time_limit
.js,function,makeReducer
.js,variable,serializers_value
.js,variable,ns
.py,variable,hash_hex
.svelte,svelte_prop,downloadHandler
.js,function,Pg
.js,function,UrlMatch
.js,function,pf
.svelte,function,processDirectory
.js,variable,Op
.js,variable,cd
.js,variable,MI
.py,class,Auth
.svelte,variable,updateOllamaHandler
.py,variable,block_content
.py,class,UserSettings
.py,function,openai_chat_chunk_message_template
.py,variable,AUDIO_STT_ENGINE
.js,function,reverseFactory
.py,variable,webPages
.js,function,js_yaml_isObject
.js,variable,sC
.py,function,test_delete_file
.ts,variable,dateYear
.js,function,writeDoubleLE
.ts,variable,stopTask
.js,function,el
.js,function,isContextPatch
.svelte,variable,nodeTypes
.py,variable,key
.js,function,normalizeReference
.js,function,curry
.ts,variable,synthesizeOpenAISpeech
.js,variable,ae
.svelte,variable,OPENAI_API_URL
.svelte,svelte_prop,version
.py,variable,ENABLE_IMAGE_PROMPT_GENERATION
.py,function,convert_payload_openai_to_ollama
.py,function,get_users_by_user_ids
.py,variable,CODE_INTERPRETER_PROMPT_TEMPLATE
.py,variable,CHANGELOG
.svelte,variable,openaiConfig
.js,function,Buffer
.py,class,FileMeta
.svelte,svelte_prop,key
.py,function,get_action_items_from_module
.js,function,element
.js,function,dj
.js,function,XTake
.py,function,add_files_to_knowledge_batch
.ts,variable,WEBUI_API_BASE_URL
.py,function,get_user_permissisions
.svelte,variable,language
.js,function,refract
.py,variable,lines
.js,function,MapIterator
.js,function,strictEqual
.py,variable,output_images
.svelte,variable,node
.js,function,updateUrl
.svelte,variable,durationSeconds
.py,variable,WEBUI_SESSION_COOKIE_SAME_SITE
.js,function,LinkError
.py,variable,formatted_date
.py,variable,reload
.py,variable,error_detail
.js,function,noop
.py,variable,openai_tool_calls
.js,function,writeInt32LE
.js,function,regEscape
.py,function,query_generation_template
.js,function,lastIndexOf
.py,variable,access_token_url
.js,function,bg
.js,function,bidirectionalIndexOf
.py,function,count_chats_by_tag_name_and_user_id
.js,variable,aE
.py,class,TikaLoader
.js,variable,CE
.py,function,setup
.py,variable,socketio_path
.svelte,variable,_chatId
.svelte,variable,contentExtractionEngine
.py,variable,oauth
.js,function,copy
.py,variable,ALLOWED_NETLOCS
.js,variable,Cf
.svelte,variable,updateAvailable
.py,variable,LD_LIBRARY_PATH
.js,function,isFloat
.svelte,variable,currentUtterance
.py,class,GroupModel
.svelte,variable,exportHandler
.ts,variable,DELIMITER_LIST
.js,function,BufferBigIntNotDefined
.py,variable,overwrite
.svelte,variable,eventCallback
.js,function,makeSet
.js,function,_isFunction
.py,variable,ENABLE_RAG_LOCAL_WEB_FETCH
.ts,variable,getBackendConfig
.js,function,addNumericalSeparator
.js,function,escape
.svelte,variable,sendPromptSocket
.svelte,svelte_prop,svg
.py,function,get_verified_user
.svelte,variable,toastContent
.py,variable,path_components
.py,variable,db_vector_length
.py,variable,RAG_OLLAMA_BASE_URL
.svelte,svelte_prop,save
.ts,variable,updateWebhookUrl
.js,variable,Pu
.svelte,variable,svgBlob
.py,variable,users
.py,variable,DATABASE_POOL_SIZE
.js,function,Qa
.js,variable,hp
.svelte,variable,distances
.svelte,variable,getModels
.py,variable,line
.py,variable,log_env_var
.svelte,variable,modelMessages
.js,variable,vC
.svelte,variable,messageContentParts
.js,variable,Ut
.svelte,variable,userCount
.ts,variable,deleteUserById
.js,function,anyPass
.py,variable,GOOGLE_CLIENT_SECRET
.svelte,svelte_prop,users
.py,variable,CHUNK_OVERLAP
.svelte,variable,showPercentage
.py,class,FunctionsTable
.js,function,URIError
.js,function,detectType
.py,function,predict
.js,variable,PE
.py,variable,picture
.js,class,ResumableMultiRegex
.py,class,UserRoleUpdateForm
.js,function,ni
.py,function,load_oauth_providers
.svelte,variable,deleteMessage
.py,variable,function_models
.js,function,k
.ts,variable,banners
.js,function,mapper
.py,function,migrate
.py,variable,user_parameters
.svelte,variable,currentName
.js,function,toJSON
.js,function,validate
.py,function,list_tasks
.svelte,variable,closeFloatingButtons
.py,variable,exclude
.js,function,ImmutablePureComponent
.js,function,symbol
.ts,variable,getAdminConfig
.svelte,variable,createAPIKeyHandler
.py,variable,OPENSEARCH_CERT_VERIFY
.js,function,wrap_selectors_onlyOAS3
.js,function,truncateMiddle
.py,variable,delta_arguments
.py,variable,auto_bind
.py,function,insert_new_file
.py,variable,ef
.ts,variable,ruleReg
.svelte,variable,opponents
.py,function,update_user_last_active_by_id
.py,function,get_tool_by_id
.py,function,get_feedback_by_id
.js,function,replaceAt
.js,variable,Yp
.svelte,variable,toggleResponseAutoPlayback
.js,function,hl
.js,function,rawListeners
.js,function,webhooks
.js,function,clearResponse
.py,variable,filter_type
.svelte,variable,showNextMessage
.js,variable,jp
.py,variable,indices
.js,variable,US
.py,variable,bitrate
.svelte,svelte_prop,state
.py,function,merge_models_lists
.js,variable,operation_extensions
.js,function,heading
.svelte,svelte_prop,getStartedHandler
.py,variable,INVALID_TOKEN
.ts,variable,getGroups
.js,function,assignValue
.js,variable,Dv
.svelte,variable,updateRoleHandler
.py,variable,path
.svelte,variable,fileInputElement
.js,variable,zl
.js,function,XWrap
.svelte,variable,chatIdUnsubscriber
.js,function,pathOr
.svelte,variable,speedOptions
.js,class,NormalizeStorage
.py,function,test_models
.ts,variable,processedObject
.svelte,variable,toggleTitleAutoGenerate
.ts,variable,updateMessage
.py,variable,DEFAULT_CONFIG
.js,function,bt
.js,function,nativeKeysIn
.js,function,_createSuper
.py,variable,container_client
.js,function,_has
.js,function,flip
.py,variable,oauth_admin_roles
.js,variable,__typeError
.js,variable,Pt
.js,function,dropLastWhile
.js,function,Bh
.svelte,svelte_prop,tippyOptions
.js,variable,BO
.svelte,variable,tr
.js,function,isLinkOpen
.py,variable,BASE_PATH
.py,variable,browser
.ts,variable,getToolValvesSpecById
.js,function,words
.js,function,al
.svelte,variable,stopResponse
.svelte,variable,TTS_AZURE_SPEECH_REGION
.js,function,Fg
.svelte,variable,isInHeading
.js,function,footnote_block
.ts,variable,nowYear
.py,variable,__event_emitter__
.svelte,variable,updateContent
.js,function,copyArray
.js,function,source
.py,variable,workflow
.js,function,ib
.js,function,readBigInt64BE
.ts,variable,initializePyodide
.ts,variable,parseFile
.py,variable,collection_names
.js,function,visitor_getNodeType
.js,function,readBlockSequence
.js,function,writeScalar
.svelte,variable,cosineSimilarity
.js,function,initMergePropsProxy
.py,function,set_cache_control
.svelte,variable,similarities
.py,function,update_tools_valves_by_id
.svelte,variable,shareUrl
.svelte,variable,webhookUrl
.ts,variable,possibleKatex
.js,function,_uint8ArrayToBuffer
.js,function,_map
.py,function,get_user_chat_list_by_tag_name
.js,function,oas3BaseUrl
.py,variable,MILVUS_URI
.svelte,variable,groups
.js,function,iteratorValue
.py,class,FunctionModel
.svelte,function,saveCode
.ts,variable,canvasPixelTest
.py,variable,file_url
.ts,function,scaleConversion
.svelte,variable,chatText
.js,function,onfinish
.py,function,test_signin
.js,function,Ka
.svelte,variable,querystring
.py,variable,CHUNK_SIZE
.py,variable,EMAIL_TAKEN
.py,function,update_tools_by_id
.py,class,TagForm
.py,variable,username_claim
.js,function,resolveIndex
.js,function,shift
.py,function,stream_body_handler
.js,function,resolveYamlNull
.js,variable,setScrollTimeoutId
.svelte,variable,showConfigModal
.js,function,errorOrDestroy
.js,function,setScheme
.js,variable,nC
.js,function,getList
.py,variable,tool_function_params
.svelte,variable,indeterminate
.svelte,svelte_prop,showMessage
.py,variable,ENABLE_LDAP
.js,function,authorizeWithPersistOption
.svelte,variable,renameHandler
.py,variable,CODE_EXECUTION_JUPYTER_AUTH_TOKEN
.js,function,findOperation
.js,function,baseKeys
.py,function,get_content_from_message
.py,variable,ENABLE_IMAGE_GENERATION
.js,function,stateLocalPartDot
.py,variable,hybrid_search
.js,function,Gk
.svelte,variable,deleteHandler
.svelte,variable,collapsible
.py,function,delete_entries_from_collection
.py,variable,private
.svelte,variable,grow
.py,variable,CODE_INTERPRETER_JUPYTER_AUTH_PASSWORD
.ts,function,formatFileSize
.ts,variable,downloadModel
.js,function,stylize
.svelte,function,searchSettings
.js,function,je
.svelte,variable,APIKeyCopied
.py,function,update_user_settings_by_id
.js,variable,refract
.js,function,Zn
.svelte,variable,messagesLoading
.py,variable,header_setters
.js,function,createClassNameString
.js,function,memoizeCapped
.svelte,variable,feedbackTags
.py,variable,channels
.py,variable,MAX_FILE_SIZE_MB
.js,variable,Bw
.svelte,variable,_token
.py,class,ComfyUINodeInput
.py,variable,DEFAULT_USER_PERMISSIONS
.svelte,variable,textareaElement
.svelte,function,arraysEqual
.js,function,SetRef
.js,function,oldBrowser
.py,variable,end_msgs
.js,function,initProxySelector
.py,function,delete_feedback_by_id_and_user_id
.svelte,svelte_prop,onConfirm
.py,variable,COMFYUI_API_KEY
.py,variable,scope
.ts,variable,formatFileSize
.py,variable,PGVECTOR_INITIALIZE_MAX_VECTOR_LENGTH
.ts,variable,getChannels
.svelte,variable,templateFound
.ts,variable,name
.py,variable,oauth_manager
.py,class,ERROR_MESSAGES
.js,function,actions_show
.js,function,bk
.js,function,jsonPointerToArray
.py,variable,session_id
.py,function,check_vector_length
.js,variable,_v
.svelte,function,calculatePercentage
.js,function,_ObjectMap
.py,variable,VERSION
.js,function,fromObject
.js,function,truncateSmart
.js,function,_interopRequireDefault
.js,class,DRange
.ts,variable,fileId
.svelte,variable,shareHandler
.js,function,ol
.svelte,variable,toastType
.js,variable,jr
.py,variable,sha256_hash
.svelte,variable,fileUploadEnabled
.svelte,variable,autoScroll
.ts,variable,exportFunctions
.js,function,initCloneObject
.js,function,getNewLines
.svelte,function,stopDurationCounter
.py,variable,cn
.svelte,variable,metaThemeColor
.py,variable,tool_call_index
.py,variable,use_ssl
.ts,variable,removeReaction
.js,function,_reduce
.js,function,skipChars
.js,function,isSubPath
.svelte,svelte_prop,y
.js,function,createBind
.svelte,svelte_prop,shareEnabled
.js,variable,mapper
.py,function,post_response_handler
.js,function,powerSetPermutations
.py,variable,docs_with_scores
.ts,variable,getPromptVariables
.js,function,wrtBigUInt64BE
.js,function,processBuffer
.svelte,variable,toggleResponseAutoCopy
.svelte,svelte_prop,admin
.py,variable,auth_manager_config
.js,variable,Gd
.js,variable,np
.svelte,variable,dispatch
.svelte,variable,initChatHandler
.py,function,get_group_user_ids_by_id
.js,variable,YS
.js,variable,xS
.py,function,get_groups
.py,variable,old_chat_exists
.svelte,variable,token
.svelte,variable,groupedMessageIds
.js,function,endReadable
.js,function,encodeObject
.svelte,svelte_prop,showShortcutsHandler
.js,variable,rs
.svelte,svelte_prop,custom
.py,variable,ENABLE_OPENAI_API
.js,function,replaceUnsafeChar
.js,variable,kv
.js,function,mapCacheHas
.svelte,svelte_prop,imageClassName
.py,function,get_file_data_content_by_id
.svelte,variable,maxLength
.svelte,variable,focusNode
.js,function,Sc
.js,function,version_stamp
.svelte,variable,items
.py,variable,enable_dynamic_field
.js,function,listLanguages
.js,variable,Ho
.js,function,replaceAll
.py,function,check_url
.py,function,delete_all_models
.js,function,EventEmitter
.ts,variable,convertOpenAIMessages
.svelte,variable,setRerankingConfig
.svelte,svelte_prop,chatIdProp
.py,variable,generate_chat_completions
.py,class,RedirectMiddleware
.ts,variable,responses
.svelte,svelte_prop,selectedModels
.svelte,svelte_prop,top
.svelte,variable,group_ids
.js,function,Readable
.py,variable,tools_specs
.js,function,Ya
.ts,variable,chunk
.py,variable,ipv6_addresses
.py,variable,LDAP_CA_CERT_FILE
.py,variable,Chats
.py,function,delete_feedbacks_by_user_id
.js,function,nh
.js,variable,Ir
.py,variable,WEBUI_URL
.js,function,flatSpread
.js,variable,bt
.py,function,get_global_filter_functions
.js,variable,DI
.svelte,variable,eventDispatch
.svelte,variable,showAccessControlModal
.py,variable,vectors_config
.py,class,FeedbackUserResponse
.py,variable,end
.js,function,initHighlighting
.py,variable,feedbacks
.svelte,function,scrollHandler
.js,function,registerLanguage
.py,class,CustomReconnectMixin
.py,variable,warnings
.js,function,repeat
.js,function,_xmap
.js,function,clear
.py,function,message_listener
.js,function,readDoubleBE
.js,function,once
.py,function,get_sorted_filters
.js,variable,iv
.js,variable,Iu
.ts,variable,getFunctions
.py,variable,tool
.js,function,stringToArray
.js,function,defaultArrayMerge
.js,function,propOr
.py,variable,chat_updates
.svelte,svelte_prop,theme
.js,variable,Ja
.js,variable,Aa
.ts,variable,getUserValvesSpecById
.svelte,variable,drawMermaidDiagram
.js,function,baseArity
.svelte,svelte_prop,citation
.py,class,QueryDocForm
.py,variable,RAG_TEMPLATE
.py,variable,COMFYUI_WORKFLOW
.py,variable,file_metadata
.svelte,function,speakSpeechSynthesisHandler
.py,variable,extensions
.js,variable,ga
.js,function,destroy
.svelte,variable,messageList
.py,variable,LDAP_ATTRIBUTE_FOR_USERNAME
.ts,function,getMessageContentParts
.svelte,function,calculateShowRelevance
.py,class,BatchProcessFilesResult
.py,variable,index_prefix
.py,variable,q
.ts,variable,deleteAllModels
.py,variable,credential
.ts,variable,template
.py,variable,message_matches
.svelte,variable,signInHandler
.py,variable,duration
.js,variable,es_F
.js,function,needIndentIndicator
.svelte,variable,saveCode
.svelte,variable,_tool
.py,function,update_user_password_by_id
.js,function,groupByFactory
.js,function,jg
.js,variable,cE
.py,variable,ENABLE_RAG_WEB_SEARCH
.js,function,NodeError
.svelte,variable,downloadHandler
.py,variable,max_overflow
.ts,function,blobToFile
.py,variable,client_kwargs
.svelte,variable,similarity
.py,class,FeedbackTable
.svelte,svelte_prop,duration
.js,variable,Bx
.js,function,fi
.svelte,variable,STTEngine
.js,variable,createDeepLinkPath
.js,function,Sha
.py,variable,user_message
.py,variable,time_range
.py,function,get_ollama_url
.py,variable,DEFAULT_MODELS
.py,variable,last_assistant_message
.js,function,validateNumber
.svelte,function,countFiles
.js,function,LodashWrapper
.svelte,function,changeDebounceHandler
.svelte,variable,modelSelectorInput
.js,variable,httpsProxy
.svelte,variable,scaledRMS
.svelte,variable,perPage
.py,variable,frontmatter_started
.js,function,operationScheme
.js,variable,authorizeWithPersistOption
.py,variable,OPENID_REDIRECT_URI
.js,variable,zk
.py,function,get_status
.js,function,isValidEntityCode
.py,variable,expires
.js,variable,Ct
.py,variable,encoded_filename
.py,function,migrate_external
.js,variable,Lp
.svelte,variable,searchSettings
.ts,variable,blobToFile
.js,function,CopyToClipboard
.py,function,get_base_models
.js,function,baseAssignIn
.py,variable,pre
.ts,variable,getAuthToken
.js,class,Resolver
.py,class,MessageTable
.js,variable,Zn
.svelte,variable,chatDirection
.py,variable,params
.svelte,svelte_prop,label
.py,variable,resultLines
.py,function,test_delete_chat_by_id
.py,variable,transports
.js,variable,debounceTimer
.js,function,ve
.svelte,variable,fileItem
.py,variable,hostname
.svelte,variable,hideModelHandler
.js,variable,Cm
.ts,variable,isLoading
.svelte,variable,_content
.py,variable,old_auth
.js,variable,Dl
.py,class,GenerateChatCompletionForm
.js,function,Dj
.js,function,Range
.js,function,generateAbsoluteRefPatches
.svelte,variable,importChatHandler
.js,function,Mk
.svelte,variable,hash
.svelte,function,keydownHandler
.py,variable,guessed_mime_type
.py,variable,env_proxies
.svelte,variable,lowlight
.svelte,variable,memories
.js,function,shallowArrayEquals
.ts,variable,toggleSignUpEnabledStatus
.ts,variable,appInfo
.js,function,inspect
.js,variable,RE
.js,function,getCodeTree
.py,function,get_openai_models
.ts,variable,getArchivedChatList
.py,variable,get_result
.py,variable,snippet
.svelte,variable,selectedMemory
.py,function,create_new_channel
.py,variable,embeddings_dataset
.py,function,get_user_permissions
.svelte,variable,formatSeconds
.ts,variable,createPicker
.svelte,variable,onboarding
.py,function,openai_chat_message_template
.js,variable,Ih
.js,function,serializeRequest
.py,function,combine_permissions
.js,function,emptySet
.py,variable,DEEPGRAM_API_KEY
.svelte,variable,onThread
.js,variable,ze
.py,variable,BING_SEARCH_V7_SUBSCRIPTION_KEY
.js,function,max
.py,class,Automatic1111ConfigForm
.js,function,Ai
.js,function,_generate
.svelte,variable,exp
.js,function,writeNode
.js,function,mergeMappings
.js,function,ek
.js,variable,za
.py,variable,MICROSOFT_CLIENT_ID
.svelte,variable,save
.js,function,ta
.svelte,svelte_prop,onAddMessages
.svelte,variable,tagEmbeddings
.js,variable,isSubPath
.svelte,variable,messagesCount
.js,variable,Ow
.py,variable,authorize_url
.ts,variable,placeholder
.py,class,OpenAIConfigForm
.svelte,variable,loadEmbeddingModel
.py,function,delete_tool_by_id
.py,variable,playwright_ws_url
.js,function,neg
.js,variable,gS
.js,function,readInt8
.svelte,function,takeScreenshot
.py,class,MemoryModel
.svelte,svelte_prop,sendPrompt
.py,variable,msg_type
.ts,variable,getAndUpdateUserLocation
.js,variable,Ux
.js,variable,wh
.js,function,processContinuations
.svelte,variable,errorText
.py,variable,TITLE_GENERATION
.js,function,footnote_ref
.ts,variable,lastIndex
.py,variable,USER_POOL
.js,function,Stack
.js,function,isWhitespace
.svelte,svelte_prop,saveMessage
.py,variable,bearer_security
.svelte,variable,prompt
.svelte,variable,reaction
.py,variable,delete_stmt
.py,function,get_session_user
.js,function,authorizeApplication
.js,function,getStringBodyOfMap
.ts,variable,getOllamaUrls
.py,variable,leftover_content
.svelte,variable,tx
.js,function,justTextHighlightResult
.py,function,has_permission
.js,variable,Sl
.py,variable,LDAP_SERVER_HOST
.ts,variable,messageContentParts
.py,function,serialize_content_blocks
.svelte,svelte_prop,chatActionHandler
.ts,variable,initialize
.svelte,variable,fileMaxCount
.js,variable,version_stamp
.py,variable,OLLAMA_NOT_FOUND
.svelte,variable,showResetConfirm
.js,function,Sj
.py,function,import_chat
.py,variable,OPENAI_MODELS
.js,function,deprecated
.js,function,emitsWrappingTags
.js,function,parameter_oneof_transform
.ts,variable,getHTMLFromMarkdown
.svelte,svelte_prop,codeExecution
.js,function,findIndex
.js,variable,lt
.svelte,variable,_functions
.js,function,Ni
.svelte,variable,sumSquares
.js,variable,kw
.js,function,qo
.js,variable,hm
.py,variable,ts
.svelte,variable,getStartedHandler
.py,function,delete_memory_by_user_id
.svelte,variable,chatBubble
.svelte,variable,parentMessageId
.py,variable,S3_KEY_PREFIX
.js,function,Yc
.py,function,openai_o1_o3_handler
.py,variable,WEBUI_SESSION_COOKIE_SECURE
.svelte,svelte_prop,meta
.js,function,utf16leSlice
.js,variable,hI
.ts,variable,getBanners
.js,variable,initHighlighting
.svelte,variable,scrollHandler
.py,function,_get_relevant_documents
.py,function,save_config
.py,variable,s3_client
.js,function,arraySome
.js,function,Set
.js,variable,Vy
.py,function,get_archived_chats_by_user_id
.js,function,pointToAncestor
.py,variable,unique_constraints
.js,function,re
.py,variable,contents
.svelte,variable,i
.js,function,normalizeLink
.ts,variable,imageGenerations
.py,variable,ENABLE_API_KEY
.ts,variable,RETRIEVAL_API_BASE_URL
.js,variable,_E
.js,function,getAllKeys
.js,function,Yk
.js,function,replaceEntityPattern
.svelte,variable,audioContext
.js,variable,aA
.ts,variable,getChatsByFolderId
.js,function,applyPatch
.ts,variable,a
.js,function,defaultClearTimeout
.js,function,XFilter
.js,function,skipMarker
.js,function,Ah
.py,variable,domain
.ts,variable,updateFolderNameById
.py,variable,start_msgs
.js,function,_arrayWithoutHoles
.py,variable,combined
.ts,variable,updateFolderItemsById
.svelte,svelte_prop,eventTarget
.ts,variable,charCount
.js,function,a
.svelte,variable,profileImageUrl
.svelte,variable,filteredModels
.py,variable,blobs
.svelte,function,offsetX
.svelte,variable,userMessageId
.py,variable,connection_app
.ts,variable,resetVectorDB
.ts,function,convertOpenAIChats
.js,function,authorizeOauth2
.js,function,asciiWrite
.js,function,convert
.py,variable,encoding
.py,variable,BYPASS_MODEL_ACCESS_CONTROL
.ts,variable,videoUrl
.svelte,function,selectNextTemplate
.js,function,_byteLength
.js,function,baseSome
.svelte,function,checkPythonCode
.ts,variable,getChatList
.svelte,variable,files
.py,variable,schemes
.js,variable,lf
.svelte,variable,monitorAndPlayAudio
.py,function,test_upload_file
.py,function,extract_frontmatter
.svelte,variable,deleteFileHandler
.py,class,ProcessFileForm
.js,variable,tl
.svelte,variable,direct
.js,variable,preferedProxy
.svelte,variable,mermaidHtml
.ts,variable,updateModelConfig
.js,function,highlightElement
.py,variable,current
.py,class,MessageResponse
.ts,variable,appData
.js,function,x
.svelte,function,shouldShowPercentage
.svelte,variable,changeDebounceHandler
.js,variable,touchStartY
.py,variable,r
.py,class,ChannelForm
.js,variable,Vd
.js,function,stateAfterAttributeName
.js,variable,jy
.js,variable,operationScheme
.svelte,variable,modelObject
.py,variable,title
.svelte,variable,reasons
.js,function,j
.py,variable,frontend_loader
.py,class,MessageReaction
.svelte,variable,location
.ts,variable,convertOpenAIChats
.py,variable,LDAP_USE_TLS
.py,variable,OAUTH_PROVIDERS
.py,variable,formatted_end
.svelte,variable,transparentBackground
.svelte,variable,inputFilesHandler
.svelte,variable,promptsImportInputElement
.js,function,_sanitizeElements
.py,class,ComfyUIGenerateImageForm
.js,function,Zi
.svelte,variable,emoji
.py,variable,existing_pk
.py,class,SPAStaticFiles
.py,variable,LDAP_SEARCH_FILTERS
.svelte,variable,showMessage
.js,function,paragraph
.js,function,ne
.js,variable,xy
.svelte,function,generateId
.svelte,variable,cloneSharedChat
.py,variable,INCORRECT_FORMAT
.svelte,variable,show
.js,function,_identity
.py,function,delete_api_key
.js,function,HashtagMatch
.js,function,propertyIsUnsafe
.py,class,SearchResult
.js,function,Tg
.svelte,svelte_prop,codeInterpreterEnabled
.svelte,function,handleUploadError
.js,function,module_helpers_hasOwnProperty
.svelte,variable,togglesScrollOnBranchChange
.py,variable,hours
.js,function,_filter
.js,class,es_Reference_Reference
.js,variable,IS
.py,function,delete_file
.js,function,canJsonParse
.js,function,pick
.ts,variable,updateToolById
.py,function,get_chats_by_folder_id
.js,function,isFn
.py,variable,handler
.js,function,ti
.svelte,variable,deletePipelineHandler
.py,variable,audio
.py,function,test_create_new_chat
.ts,function,katexStart
.py,variable,HTTPAuthorizationCredentials
.js,function,onerror
.js,function,W
.svelte,variable,onTouchEnd
.py,function,get_last_assistant_message_item
.js,function,createBaseFor
.js,variable,Rw
.py,class,ModelNameForm
.js,function,parseAbbr
.js,variable,vp
.js,function,pluck
.svelte,variable,keydownHandler
.js,variable,er
.js,variable,shallowArrayEquals
.py,variable,doc
.svelte,variable,onDelete
.svelte,function,formattedTitle
.svelte,variable,link
.svelte,variable,selectUp
.py,variable,open_encoding
.js,variable,sp
.py,variable,api_base_url
.js,variable,wC
.js,function,ThrownErrorItem
.js,function,executePlugin
.svelte,function,getFilteredPrompts
.ts,variable,DEFAULT_MODEL_ID
.svelte,variable,savedPrompts
.py,variable,FIRECRAWL_API_KEY
.py,function,update_user_profile_image_url_by_id
.js,function,ii
.svelte,variable,outcome
.js,class,RootVisitor
.py,variable,oauth_claim
.py,variable,vector
.js,variable,bu
.py,variable,hosts
.js,variable,sS
.ts,variable,character
.js,function,_inherits
.js,function,getIn
.js,function,lheading
.py,variable,cookies
.py,variable,renew_func
.py,variable,ENABLE_AUTOCOMPLETE_GENERATION
.js,function,Ae
.svelte,variable,takeScreenshot
.svelte,svelte_prop,url
.py,function,get_image_config
.svelte,variable,addTagHandler
.py,variable,forwarded_allow_ips
.js,function,checkDCE
.ts,variable,iterator
.js,class,ParameterMacroVisitor
.js,function,isSymbol
.js,function,Gamma0l
.ts,variable,replaceTokens
.py,class,AppConfig
.py,function,get_message_list
.js,function,baseIsNaN
.js,variable,identical
.js,variable,sc
.py,variable,file_ids
.js,class,TokenTree
.py,function,delete_tag_by_id_and_user_id_and_tag_name
.svelte,function,validateJSON
.svelte,svelte_prop,lang
.svelte,variable,admin
.ts,variable,pickerApiLoaded
.js,function,isOctCode
.py,variable,new_column_name
.py,variable,safe_urls
.js,variable,authorizeApplication
.js,function,json
.py,class,Prompt
.js,function,randomBytes
.py,variable,PDF_EXTRACT_IMAGES
.js,function,_listeners
.py,variable,tag_name
.js,variable,jf
.py,variable,ids
.js,function,escapePathComponent
.svelte,function,file
.svelte,variable,feedback
.py,function,get_pipeline_valves
.svelte,variable,profileImageInputElement
.py,variable,mail
.py,function,convert_streaming_response_ollama_to_openai
.svelte,svelte_prop,devices
.py,class,AbstractIntegrationTest
.svelte,variable,entryPath
.py,function,__getattribute__
.js,variable,emitsWrappingTags
.ts,variable,attributes
.svelte,svelte_prop,type
.py,variable,bypass_filter
.ts,variable,deleteFolderById
.ts,variable,getLanguages
.js,function,baseIsMatch
.js,function,defaultZipper
.js,function,cj
.js,variable,gv
.py,function,update_function_user_valves_by_id
.py,function,aload
.js,function,ToIndexedSequence
.svelte,variable,chatIdProp
.js,function,writeUIntBE
.py,variable,files_to_process
.svelte,svelte_prop,mergeResponses
.js,function,Dk
.js,function,addNestedSub
.js,variable,uf
.py,variable,Channels
.py,variable,DEFAULT_TOOLS_FUNCTION_CALLING_PROMPT_TEMPLATE
.py,variable,directories
.py,variable,original_whitespace
.js,function,_executeHook
.py,variable,lock_id
.svelte,variable,ENABLE_OLLAMA_API
.ts,variable,token
.js,function,propertyIsEnumerable
.js,function,matchesStrictComparable
.py,variable,async_mode
.js,function,numberIsNaN
.js,variable,ww
.js,function,sortFactory
.ts,variable,getUserPosition
.js,function,setResponse
.js,variable,dv
.py,function,load_function_module_by_id
.svelte,variable,digest
.svelte,variable,page
.py,variable,lock_file
.svelte,variable,queryEmbedding
.js,function,Af
.ts,variable,settings
.py,variable,str
.py,variable,actions
.py,class,SnapshotData
.py,variable,options
.svelte,variable,chatFinishHandler
.py,class,ModelParams
.ts,variable,updateQuerySettings
.ts,variable,isApp
.py,variable,env_proxy_server
